Date|License|Event Name|Login Code|Report Type|Source File|Failure|Failure Reason|Failure Code|Safety Score|Productivity Score|Maintenance Score|Total Score|Maximum Bucket Height|Number of Collisions Between Bucket And Truck|Number of Times Bucket Passed Over Truck Cabin|Average Bucket Fill Factor|Average Bucket Height|Average Cycle Time|Average Distance Between Bucket And Truck Rail|Average Dumping Height of Material|Average Material Per Pass|Execution Time|Fuel Burned|Highest RPM Speed Setting Used|Number of Buckets to Load Truck|Number of Trucks Loaded|Productivity|Time Spent Stopped|Time Spent Swinging Left|Time Spent Swinging Right|Trucks Incorrectly Spotted|Volume of Material Dumped into Truck|Volume of Material Moved|Number of Bucket Collisions with Ground While Stopped|Number of Bucket Slams|Time Spent Counter Rotating|Time Spent Digging Over Final Drive|Number Of Passes To Move Material
3/1/2026 3:30:00 PM|Construction Simulator Experience|Daytona Bike Week|9375157361|3|EXC - Truck Loading - 01-03-26-15.30.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|44.44|25.00|40.00|7.504689|1|0|79.12139|3.644478|13.73272|1.398445|1.800966|4.730543|341.8437|1.430446|10|7|2|348.7257|300.85|49.0297|31.68882|0|7.444462|33.1138|7|9|2.013281|0|
3/1/2026 3:29:00 PM|Construction Simulator Experience|Daytona Bike Week|9375156751|3|EXC - Truck Loading - 01-03-26-15.29.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|33.33|50.00|44.00|5.360989|0|0|98.21666|2.830215|13.46424|1.198415|1.896745|8.776279|300.3442|1.247222|10|6|1|796.1349|262.1969|44.99218|23.47323|0|0|66.4207|8|7|0|0|
3/1/2026 3:29:00 PM|Construction Simulator Experience|Daytona Bike Week|9378290551|3|EXC - Truck Loading - 01-03-26-15.29.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|22.22|25.00|24.00|8.182829|2|0|96.45658|3.378955|19.60818|1.871807|2.701175|7.947405|297.5601|1.24401|10|5|2|576.905|262.4303|25.16987|18.72002|1|5.594563|47.68443|3|5|1.290685|0|
3/1/2026 3:19:00 PM|Construction Simulator Experience|Daytona Bike Week|6893277410|3|EXC - Truck Loading - 01-03-26-15.19.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|25.00|36.00|6.438415|0|3|87.52692|2.796927|40.80524|1.603806|2.588202|5.558543|299.404|1.15859|10|4|4|501.4173|262.5482|30.43981|15.21528|0|3.279141|41.70176|4|6|0.9381793|0|
3/1/2026 3:16:00 PM|Construction Simulator Experience|Daytona Bike Week|8438610825|3|EXC - Truck Loading - 01-03-26-15.16.xml|False|||66.67|50.00|50.00|52.00|5.537566|2|0|120.118|2.646727|49.10087|1.495775|2.004575|9.62056|379.8524|1.564482|10|3|1|365.1276|284.3172|50.99804|35.0042|0|4.707104|38.52627|3|5|0|0|
3/1/2026 3:13:00 PM|Construction Simulator Experience|Daytona Bike Week|3864790125|3|EXC - Truck Loading - 01-03-26-15.13.xml|False|||66.67|77.78|25.00|68.00|5.601134|3|0|106.2281|2.5284|5.399317|1.279598|2.111023|8.678585|223.4392|0.9315445|10|7|1|1125.126|182.9511|51.71252|31.9116|0|9.251409|69.83255|11|9|1.067039|0|
3/1/2026 3:13:00 PM|Construction Simulator Experience|Daytona Bike Week|4074318909|3|EXC - Truck Loading - 01-03-26-15.13.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|22.22|25.00|24.00|5.246086|1|1|100.8312|2.921345|46.46916|1.179824|1.763924|7.145867|372.815|1.518425|10|2|5|276.0095|331.3934|23.94775|15.35486|4|1.477804|28.58347|2|4|4.765101|0|
3/1/2026 3:07:00 PM|Construction Simulator Experience|Daytona Bike Week|9739801870|3|EXC - Truck Loading - 01-03-26-15.07.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|55.56|25.00|56.00|5.358393|0|0|103.8063|2.510234|6.471098|1.633093|2.25882|7.723778|300.4739|1.264519|10|6|1|555.2349|192.0519|63.4377|36.53259|0|9.502269|46.34267|6|6|15.16403|0|
3/1/2026 3:07:00 PM|Construction Simulator Experience|Daytona Bike Week|7866910293|3|EXC - Truck Loading - 01-03-26-15.07.xml|False|||100.00|38.89|50.00|48.00|6.177793|0|0|95.30528|2.244745|29.92059|1.659708|2.46925|6.492994|306.1097|1.26491|10|2|1|152.7251|216.1173|30.49036|24.55714|0|2.854917|12.98629|2|3|0|0|
3/1/2026 3:04:00 PM|Construction Simulator Experience|Daytona Bike Week|nhicpn|3|EXC - Truck Loading - 01-03-26-15.04.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|11.11|25.00|20.00|6.117225|0|1|94.37862|2.425133|75.60885|0|0|10.28268|341.4406|1.394141|10|0|2|216.8322|255.358|13.19152|14.59881|2|0.409253|20.56536|17|2|4.135284|0|
3/1/2026 3:00:00 PM|Construction Simulator Experience|Daytona Bike Week|5619459513|3|EXC - Truck Loading - 01-03-26-15.00.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|33.33|25.00|40.00|5.133919|0|0|106.0736|2.468698|117.6323|1.594415|2.37366|4.795137|302.3522|1.262445|10|1|3|114.5346|238.8003|14.99408|12.39399|2|0|9.619385|9|2|0.7892082|0|
3/1/2026 3:00:00 PM|Construction Simulator Experience|Daytona Bike Week|7404150245|3|EXC - Truck Loading - 01-03-26-15.00.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|50.00|50.00|52.00|8.201843|0|0|70.6124|2.627642|54.84931|1.436476|2.191086|3.6412|227.2167|0.9116287|10|1|1|173.0725|182.7764|21.74424|13.1346|0|1.820369|10.9236|1|4|0|0|
3/1/2026 2:39:00 PM|Construction Simulator Experience|Daytona Bike Week|9176346905|3|EXC - Truck Loading - 01-03-26-14.39.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|22.22|50.00|36.00|6.144187|0|0|106.7309|1.927565|5.71625|0|0|12.1622|300.142|1.155158|10|0|0|437.632|169.8762|18.22596|24.38848|0|0|36.4866|8|0|0.0240121|0|
3/1/2026 2:37:00 PM|Construction Simulator Experience|Daytona Bike Week|5619326181|3|EXC - Truck Loading - 01-03-26-14.37.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|16.67|25.00|28.00|5.212171|0|0|24.45367|2.362144|59.8223|1.026752|1.699484|2.100233|300.2105|0.3816298|1|1|1|56.79679|132.7209|24.82769|23.75504|1|0|4.736387|6|1|15.07251|0|
3/1/2026 2:33:00 PM|Construction Simulator Experience|Daytona Bike Week|4357306123|3|EXC - Truck Loading - 01-03-26-14.33.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|27.78|25.00|32.00|5.849062|1|0|82.97796|3.213434|9.434725|1.683974|2.566875|5.302285|302.924|1.254133|10|5|2|504.1061|250.4735|37.77168|17.62424|1|6.723743|42.41828|2|9|6.715832|0|
3/1/2026 2:32:00 PM|Construction Simulator Experience|Daytona Bike Week|2816596475|3|EXC - Truck Loading - 01-03-26-14.32.xml|False|||33.33|61.11|25.00|52.00|7.557746|2|0|100.0167|2.887201|6.718445|1.077863|1.572722|4.455793|299.1148|1.234794|10|7|1|589.9054|154.4074|59.17796|55.98121|0|7.623065|49.01373|11|13|0.105269|0|
3/1/2026 2:27:00 PM|Construction Simulator Experience|Daytona Bike Week|9367273732|3|EXC - Truck Loading - 01-03-26-14.27.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|55.56|25.00|52.00|6.806287|1|0|76.10542|2.853714|5.569105|1.746431|2.530353|5.960273|300.2465|1.225412|10|10|1|786.1102|266.7938|63.65923|62.63302|0|15.12561|65.563|25|13|2.79704|0|
3/1/2026 2:26:00 PM|Construction Simulator Experience|Daytona Bike Week|2627701498|3|EXC - Truck Loading - 01-03-26-14.26.xml|False|||66.67|61.11|50.00|60.00|6.510152|2|0|110.4764|2.315057|7.474628|1.432776|1.96439|7.11781|303.1012|1.262141|10|9|1|761.967|236.1254|70.33859|32.36062|0|13.11378|64.15364|9|9|0|0|
3/1/2026 2:26:00 PM|Construction Simulator Experience|Daytona Bike Week|4148829897|3|EXC - Truck Loading - 01-03-26-14.26.xml|False|||100.00|61.11|50.00|64.00|5.438928|0|0|102.4695|2.343449|9.396977|1.269835|1.807266|6.532121|278.8651|1.166576|10|9|1|843.262|217.0995|66.23757|52.61863|0|13.58397|65.32121|6|10|0|0|
3/1/2026 2:20:00 PM|Construction Simulator Experience|Daytona Bike Week|3868687801|3|EXC - Truck Loading - 01-03-26-14.20.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|25.00|36.00|6.450984|1|0|70.54962|2.477949|17.95716|1.33553|1.944743|5.004028|318.9519|1.320651|10|6|1|395.3622|243.9385|27.6938|21.33001|0|0|35.0282|28|6|9.459086|0|
3/1/2026 2:20:00 PM|Construction Simulator Experience|Daytona Bike Week|6033046363|3|EXC - Truck Loading - 01-03-26-14.20.xml|False|||100.00|27.78|25.00|36.00|5.110638|0|0|72.19238|1.745548|8.033349|1.285213|1.835219|3.831517|241.3569|0.8966817|10|4|2|347.3293|170.8497|35.16558|26.22021|0|5.391866|23.2862|12|6|0.0482343|0|
3/1/2026 2:18:00 PM|Construction Simulator Experience|Daytona Bike Week|4076190043|3|EXC - Truck Loading - 01-03-26-14.18.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|22.22|25.00|24.00|6.704505|1|1|107.9838|2.600339|145.6305|0|0|0.3428938|193.3051|0.7960899|10|0|1|171.9614|92.6088|2.32196|0.6776456|1|0|9.233617|2|2|4.0288|0|
3/1/2026 2:10:00 PM|Construction Simulator Experience|Daytona Bike Week|8453005817|3|EXC - Truck Loading - 01-03-26-14.10.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|0.00|27.78|25.00|24.00|10.20911|3|3|56.68017|2.513825|11.90975|1.488532|2.493108|6.72377|301.8102|1.268954|10|1|1|421.6912|253.7953|19.95454|17.25596|1|2.050313|35.35297|31|8|8.593697|0|
3/1/2026 2:08:00 PM|Construction Simulator Experience|Daytona Bike Week|3022704075|3|EXC - Truck Loading - 01-03-26-14.08.xml|False|||66.67|33.33|25.00|36.00|6.76853|0|1|92.65173|2.65454|7.194546|1.358874|1.9516|5.002151|266.7929|1.10468|10|10|2|675.0029|223.5487|65.45115|67.13666|1|10.42585|50.02389|5|10|4.5261|0|
3/1/2026 2:07:00 PM|Construction Simulator Experience|Daytona Bike Week|3862991364|3|EXC - Truck Loading - 01-03-26-14.07.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|50.00|40.00|7.093347|0|0|109.9183|3.428905|25.86079|2.08046|2.937362|9.106995|302.0285|1.258406|10|3|1|325.6499|243.828|32.15389|9.460475|0|4.394796|27.32098|0|6|3.890015|0|
3/1/2026 2:03:00 PM|Construction Simulator Experience|Daytona Bike Week|3363432900|3|EXC - Truck Loading - 01-03-26-14.03.xml|False|||0.00|44.44|25.00|36.00|7.998707|3|1|105.4091|2.5431|19.56245|1.446871|2.219222|5.565133|418.2332|1.752206|10|4|1|194.4636|290.0619|38.96313|26.50118|0|6.401619|22.59198|3|6|3.556783|0|
3/1/2026 2:02:00 PM|Construction Simulator Experience|Daytona Bike Week|4237623865|3|EXC - Truck Loading - 01-03-26-14.02.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|50.00|25.00|48.00|5.411493|4|0|104.6835|2.300057|16.3538|1.262803|1.759287|5.845698|315.7422|1.310695|10|5|1|333.2546|183.7133|53.0111|66.12806|0|6.991368|29.22849|2|4|9.224365|0|
3/1/2026 2:00:00 PM|Construction Simulator Experience|Daytona Bike Week|8645255454|3|EXC - Truck Loading - 01-03-26-14.00.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|44.44|25.00|44.00|7.28018|0|0|113.6182|3.119467|27.66352|1.430939|2.066058|11.20513|300.3456|1.265419|10|2|1|268.6136|193.241|22.71933|18.71473|0|2.419935|22.41026|30|5|14.02556|0|
3/1/2026 1:54:00 PM|Construction Simulator Experience|Daytona Bike Week|3362148107|3|EXC - Truck Loading - 01-03-26-13.54.xml|False|||100.00|27.78|25.00|36.00|6.016544|0|0|99.97421|2.185926|30.8815|1.152928|1.824025|8.144434|302.6131|1.268584|10|4|1|484.4463|230.7329|29.93491|23.3866|0|6.691368|40.72217|2|7|0.337662|0|
3/1/2026 1:53:00 PM|Construction Simulator Experience|Daytona Bike Week|8646842669|3|EXC - Truck Loading - 01-03-26-13.53.xml|False|||0.00|44.44|25.00|36.00|7.958635|1|1|115.0421|2.283505|21.28883|1.201067|1.337409|12.61713|287.0381|1.195091|10|3|1|474.7278|219.52|26.1711|33.342|0|3.232769|37.85138|29|3|2.336423|0|
3/1/2026 1:53:00 PM|Construction Simulator Experience|Daytona Bike Week|3862753089|3|EXC - Truck Loading - 01-03-26-13.53.xml|False|||66.67|27.78|50.00|36.00|5.266232|1|0|77.92564|2.422366|10.45139|1.40801|1.634037|3.667285|308.6505|1.276528|10|6|1|344.4344|234.6542|42.06311|29.63661|0|8.167366|29.53052|19|8|0|0|
3/1/2026 1:46:00 PM|Construction Simulator Experience|Daytona Bike Week|4188637224|3|EXC - Truck Loading - 01-03-26-13.46.xml|False|||33.33|27.78|25.00|28.00|5.446405|2|4|88.45762|2.408453|9.878853|1.094028|1.669561|9.258885|286.8412|1.186181|10|6|2|929.6572|238.3481|62.75938|46.51606|1|8.552352|74.07334|10|8|0|1.320433|
3/1/2026 1:45:00 PM|Construction Simulator Experience|Daytona Bike Week|3866317538|3|EXC - Truck Loading - 01-03-26-13.45.xml|False|||33.33|44.44|50.00|44.00|5.511655|1|1|67.70683|2.256247|11.02327|1.234737|1.631224|4.03228|263.7202|1.100276|10|5|1|385.3078|201.8539|46.26861|27.36002|0|5.811129|28.22596|13|5|0|0|
3/1/2026 1:45:00 PM|Construction Simulator Experience|Daytona Bike Week|4188941678|3|EXC - Truck Loading - 01-03-26-13.45.xml|False|||66.67|61.11|25.00|56.00|5.704207|2|0|91.23866|2.463456|6.680083|1.348725|1.668349|5.882306|292.2795|1.221273|10|7|1|507.1656|217.9596|55.99982|40.965|0|8.973681|41.17614|23|7|6.495209|0|
3/1/2026 1:31:00 PM|Construction Simulator Experience|Daytona Bike Week|4074270925|3|EXC - Truck Loading - 01-03-26-13.31.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|38.89|50.00|44.00|4.436978|0|0|101.8202|1.907902|18.02061|1.539328|2.160242|5.117491|308.7194|1.288714|10|2|1|358.0527|225.7126|19.64077|3.418682|0|3.112958|30.70495|2|0|2.880844|0|
3/1/2026 1:29:00 PM|Construction Simulator Experience|Daytona Bike Week|4072097708|3|EXC - Truck Loading - 01-03-26-13.29.xml|False|||100.00|77.78|50.00|76.00|5.986509|0|0|106.2783|2.516951|6.059985|1.540846|2.041841|7.041085|249.419|1.038403|10|7|1|711.3947|205.1181|46.98831|42.69382|0|9.856553|49.28759|6|7|0|0|
3/1/2026 1:26:00 PM|Construction Simulator Experience|Daytona Bike Week|3612304717|3|EXC - Truck Loading - 01-03-26-13.26.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|16.67|50.00|24.00|5.790707|1|1|94.08541|2.811046|24.03524|1.368782|1.898115|3.731781|317.5971|1.219444|10|5|2|253.801|276.2985|35.98077|20.28768|2|6.90717|22.39069|3|5|0|0|
3/1/2026 1:23:00 PM|Construction Simulator Experience|Daytona Bike Week|7063070676|3|EXC - Truck Loading - 01-03-26-13.23.xml|False|||100.00|72.22|50.00|72.00|5.60441|0|0|112.7737|2.383295|4.727064|1.560702|1.79493|7.196157|246.3087|1.018394|10|8|1|842.0438|204.3689|50.5004|78.47713|0|11.1608|57.61187|8|9|0|0|
3/1/2026 1:20:00 PM|Construction Simulator Experience|Daytona Bike Week|9047295581|3|EXC - Truck Loading - 01-03-26-13.20.xml|False|||100.00|38.89|25.00|44.00|6.520586|0|0|100.0106|2.598633|17.298|1.613861|2.352974|6.586359|309.6715|1.285804|10|5|1|432.3907|252.7062|33.80447|22.28131|0|7.67933|37.19419|5|5|4.317089|0|
3/1/2026 1:14:00 PM|Construction Simulator Experience|Daytona Bike Week|4345341151|3|EXC - Truck Loading - 01-03-26-13.14.xml|False|||100.00|33.33|50.00|44.00|6.287469|0|0|75.16498|2.654859|19.28151|1.65253|2.290056|9.267513|308.7941|1.282622|10|4|1|432.3794|239.8436|24.01021|20.38011|0|5.437718|37.08783|11|6|0|0|
3/1/2026 1:14:00 PM|Construction Simulator Experience|Daytona Bike Week|9733090443|3|EXC - Truck Loading - 01-03-26-13.14.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|33.33|50.00|44.00|5.119895|0|0|63.77221|2.746127|18.28961|1.449632|2.107845|2.293706|320.0745|1.340567|10|5|1|233.5398|291.1907|28.41962|17.97611|0|4.323229|20.76393|22|2|0|0|
3/1/2026 1:13:00 PM|Construction Simulator Experience|Daytona Bike Week|2157301404|3|EXC - Truck Loading - 01-03-26-13.13.xml|False|||100.00|38.89|50.00|48.00|5.186775|0|0|92.88595|2.611187|13.65035|1.440437|1.917277|4.70663|283.8922|1.179353|10|6|1|358.6418|231.3277|43.85287|31.36716|0|8.672321|28.28212|11|5|0|0|
3/1/2026 1:05:00 PM|Construction Simulator Experience|Daytona Bike Week|3212718174|3|EXC - Truck Loading - 01-03-26-13.05.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|33.33|75.00|44.00|6.140792|1|0|67.22581|2.143918|52.4049|1.589198|2.048977|10.57262|349.7662|1.442661|10|1|1|217.6393|261.682|24.84368|19.47516|0|0|21.14524|0|2|0|0|
3/1/2026 12:53:00 PM|Construction Simulator Experience|Daytona Bike Week|8196653015|3|EXC - Truck Loading - 01-03-26-12.53.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|38.89|50.00|48.00|5.613385|0|0|90.38294|2.902374|7.403617|1.244164|1.714232|6.046497|300.7124|1.254346|10|11|1|868.6328|268.0587|78.91126|60.85162|1|14.76037|72.55797|6|10|0|0|
3/1/2026 12:49:00 PM|Construction Simulator Experience|Daytona Bike Week|3523485195|3|EXC - Truck Loading - 01-03-26-12.49.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|16.67|25.00|24.00|5.236474|1|0|69.33209|1.72391|28.03844|0|0|1.923756|282.5515|1.147503|10|0|1|157.5677|183.4973|5.601079|8.785357|1|0|12.36694|10|3|0.3641877|0|
3/1/2026 12:48:00 PM|Construction Simulator Experience|Daytona Bike Week|3526486343|3|EXC - Truck Loading - 01-03-26-12.48.xml|False|||33.33|38.89|25.00|36.00|8.207336|3|0|94.50069|2.044743|20.60734|1.301681|2.056008|5.402389|299.0518|1.248781|10|5|1|455.3159|227.9633|36.70473|25.18515|0|6.233876|37.82307|6|2|0.7968714|0|
3/1/2026 12:39:00 PM|Construction Simulator Experience|Daytona Bike Week|3528172178|3|EXC - Truck Loading - 01-03-26-12.39.xml|False|||100.00|72.22|50.00|72.00|5.280187|0|0|103.5061|2.300764|7.700205|1.419127|1.996745|6.788731|249.5203|1.037057|10|7|1|685.6401|210.5446|56.40256|50.06539|0|9.844199|47.52254|7|7|0|0|
3/1/2026 12:35:00 PM|Construction Simulator Experience|Daytona Bike Week|6235239498|3|EXC - Truck Loading - 01-03-26-12.35.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|50.00|50.00|52.00|6.638699|2|0|115.17|3.195216|16.59513|1.311656|1.712056|11.19324|300.6733|1.266345|10|7|1|938.127|280.7451|41.88918|37.71998|0|10.6645|78.35271|9|10|0|0|
3/1/2026 12:33:00 PM|Construction Simulator Experience|Daytona Bike Week|8652163561|3|EXC - Truck Loading - 01-03-26-12.33.xml|False|||100.00|66.67|25.00|64.00|5.629654|0|0|96.2153|2.480543|4.370101|1.345426|2.121726|7.735445|264.5298|1.101202|10|8|1|842.3195|217.0506|59.87639|57.60424|0|12.01059|61.89405|11|8|1.877203|0|
3/1/2026 12:28:00 PM|Construction Simulator Experience|Daytona Bike Week|5182912119|3|EXC - Truck Loading - 01-03-26-12.28.xml|False|||66.67|61.11|50.00|60.00|6.249112|1|0|91.51959|2.425744|5.2662|1.556711|2.095969|3.374235|237.1989|0.976767|10|10|1|564.4384|200.4545|63.9467|46.82035|0|12.57432|37.19005|10|10|0|0|
3/1/2026 12:27:00 PM|Construction Simulator Experience|Daytona Bike Week|3864817599|3|EXC - Truck Loading - 01-03-26-12.27.xml|False|||66.67|61.11|25.00|56.00|5.432369|0|1|103.8738|2.374526|4.61853|1.531664|2.026122|7.082537|215.3289|0.8942533|10|8|1|1067.101|179.7636|44.94873|45.90141|0|11.68119|63.82715|11|8|0.0110134|0|
3/1/2026 12:27:00 PM|Construction Simulator Experience|Daytona Bike Week|5186538721|3|EXC - Truck Loading - 01-03-26-12.27.xml|False|||100.00|50.00|50.00|56.00|5.325041|0|0|83.21694|2.686225|8.747525|1.488226|2.085153|5.678426|300.7716|1.246709|10|8|1|544.0558|257.9322|74.64746|40.09295|0|9.374755|45.45459|8|7|0|0|
3/1/2026 12:23:00 PM|Construction Simulator Experience|Daytona Bike Week|9107059181|3|EXC - Truck Loading - 01-03-26-12.23.xml|False|||100.00|22.22|25.00|32.00|5.285174|0|0|62.0329|2.453887|30.36269|0.997096|1.741315|2.199287|324.2438|1.35774|10|5|1|146.5166|242.3038|33.11406|20.85591|0|3.852852|13.19642|29|7|2.357234|0|
3/1/2026 12:22:00 PM|Construction Simulator Experience|Daytona Bike Week|3157293755|3|EXC - Truck Loading - 01-03-26-12.22.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|33.33|25.00|32.00|5.727266|3|1|39.55896|2.314648|22.98784|0|0|1.403628|237.8314|1.001662|10|0|1|267.1892|160.0317|17.0945|13.06658|0|0|17.65166|14|3|0.7363874|0|
3/1/2026 12:18:00 PM|Construction Simulator Experience|Daytona Bike Week|9108705010|3|EXC - Truck Loading - 01-03-26-12.18.xml|False|||66.67|55.56|50.00|56.00|6.491304|1|0|76.61721|2.43073|20.99262|1.513839|2.229769|4.492893|228.959|0.9454827|10|3|1|212.1077|185.1306|14.6781|18.99828|0|3.578|13.48999|1|4|0|0|
3/1/2026 12:16:00 PM|Construction Simulator Experience|Daytona Bike Week|3152668873|3|EXC - Truck Loading - 01-03-26-12.16.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|50.00|50.00|52.00|6.602211|0|1|88.97887|2.510437|6.244431|1.349624|2.047938|7.294196|304.6938|1.270532|10|11|1|1206.547|273.7288|62.59856|45.6257|0|13.93177|102.1187|13|10|0|0|
3/1/2026 12:16:00 PM|Construction Simulator Experience|Daytona Bike Week|3159228957|3|EXC - Truck Loading - 01-03-26-12.16.xml|False|||66.67|55.56|50.00|56.00|6.794689|4|0|94.50927|3.111546|15.00232|1.190073|2.038203|6.554168|327.0069|1.370006|10|7|1|577.3682|264.2115|58.07323|32.89871|0|6.736128|52.44538|5|11|0|0|
3/1/2026 12:09:00 PM|Construction Simulator Experience|Daytona Bike Week|9053595094|3|EXC - Truck Loading - 01-03-26-12.09.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|33.33|38.89|25.00|36.00|7.886463|2|0|116.15|2.302348|83.21063|1.984797|2.909644|7.481546|301.0273|1.251831|10|2|1|268.4165|227.1826|11.08918|11.47276|0|2.527872|22.44464|9|3|6.43303|0|
3/1/2026 12:09:00 PM|Construction Simulator Experience|Daytona Bike Week|2897830692|3|EXC - Truck Loading - 01-03-26-12.09.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|38.89|50.00|44.00|5.747072|0|1|61.21812|2.618347|12.07306|1.251028|1.546688|4.940019|303.154|1.276051|10|6|1|410.6443|235.0511|46.36737|26.11098|0|5.685668|34.58014|5|6|0|0|
3/1/2026 12:08:00 PM|Construction Simulator Experience|Daytona Bike Week|2896687697|3|EXC - Truck Loading - 01-03-26-12.08.xml|False|||100.00|55.56|50.00|60.00|5.519744|0|0|87.55847|2.736086|5.111488|1.509366|1.975245|5.94683|261.2525|1.091739|10|10|1|820.0097|221.1382|68.71816|50.46491|0|12.74882|59.50821|12|9|0|0|
3/1/2026 11:52:00 AM|Construction Simulator Experience|Daytona Bike Week|8635123484|3|EXC - Truck Loading - 01-03-26-11.52.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|22.22|25.00|32.00|6.220048|0|0|72.69561|2.574805|28.17504|1.337738|1.738466|3.19841|300.4256|1.247571|10|5|2|229.9593|233.9206|17.5811|23.35733|0|5.135749|19.19046|6|7|1.140598|0|
3/1/2026 11:42:00 AM|Construction Simulator Experience|Daytona Bike Week|7152816092|3|EXC - Truck Loading - 01-03-26-11.42.xml|False|||100.00|50.00|50.00|56.00|5.822299|0|0|111.6983|1.885288|7.58423|1.062917|1.763521|6.098772|287.5447|1.176182|10|7|1|534.4875|209.8996|59.69276|40.78871|1|10.43274|42.6914|4|7|0|0|
3/1/2026 11:42:00 AM|Construction Simulator Experience|Daytona Bike Week|3405147164|3|EXC - Truck Loading - 01-03-26-11.42.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|66.67|38.89|50.00|44.00|5.915779|2|0|74.2205|2.571648|11.56495|0.9438277|1.514423|3.613016|300.6032|1.250306|10|7|1|692.307|274.1397|48.45807|29.17225|0|11.27989|57.80826|16|5|0|0|
3/1/2026 11:34:00 AM|Construction Simulator Experience|Daytona Bike Week|3869569653|3|EXC - Truck Loading - 01-03-26-11.34.xml|False|||33.33|27.78|50.00|32.00|7.571038|1|0|91.27307|2.210864|36.98735|1.486428|1.280143|7.424427|332.1286|1.37423|10|2|1|161.183|242.7854|16.34353|12.67345|0|2.810545|14.87041|4|3|0|0|
3/1/2026 11:29:00 AM|Construction Simulator Experience|Daytona Bike Week|yl5qcv|3|EXC - Truck Loading - 01-03-26-11.29.xml|True|Incomplete Objectives Remain|FAILURE_OBJECTIVES_INCOMPLETE|100.00|33.33|50.00|44.00|6.862718|0|0|89.0327|2.344158|42.86074|1.429056|2.108553|11.21079|301.4615|1.232351|10|1|1|205.7669|176.3077|10.11271|6.748663|0|0|17.23077|0|5|17.13861|0|
